gene_id	CD34_FPKM	GM12878_FPKM	H1-hESC_FPKM	HMEC_FPKM	HSMM_FPKM	HUVEC_FPKM	MRG_FPKM	neural_FPKM	NHLF_FPKM	MSC_FPKM
LOC100996255	3.817351	0.01790292	0.000696554	0.14022423	0.16447707	0.2476253	0.0	0.0	0.3879505	0.7342356
LOC100996291	1.3075864	0.0	0.004959638	0.0	0.0	0.0	0.17119469	0.10420144	0.0	0.07109313
LOC100996325	0.025231599	0.07048509	0.018628227	0.0	0.0	0.0	0.030278909	0.2435196	0.017880636	0.0
LOC100996455	0.3479952	0.017570361	0.014901745	0.07209818	0.002834529	0.0	0.2653568	0.2739641	0.006186419	0.0
LOC100996485	22.54075	1.1851784	0.329701	1.2791857	0.8582006	1.4315316	1.0126433	2.117812	5.228122	1.786203
LOC100996634	0.4699897	0.08938237	0.5005491	0.021314266	0.19506795	0.05025268	0.039869882	0.15578931	0.03171655	0.21250323
LOC100996669	0.0	0.0	0.0	0.0	0.0	0.10519868	0.0	0.0	0.01074707	0.0
LOC101054525	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.01504508	0.0
LOC101059948	0.0	0.07127545	0.007912052	0.12466302	0.0820104	0.14241445	0.0	0.0	0.049177	0.2603393
LOC101101776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC101241902	0.6660825	2.601961	0.04265447	0.16555197	0.06816126	0.3699195	0.05695823	2.546473	0.3032219	0.2721841
LOC101243545	0.010075074	0.17599524	0.004532837	0.0	0.0	0.0	0.21502094	0.15717951	0.017059646	0.0
LOC101409256	0.013666437	0.20354006	0.001960158	0.10236164	0.02046527	0.08824137	0.0	0.12181524	0.12595598	0.0
LOC101410533	2.874434	0.792516	1.639956	1.1653922	0.8977393	0.8199115	2.733776	0.454887	0.4615651	2.93167
LOC101448202	0.03276444	0.6901886	0.008440623	0.0	0.21560211	0.16104265	0.0	0.0	0.2591188	0.1282595
LOC101559451	0.4103109	1.2902987	0.9993033	0.7631309	0.7291163	1.0207321	3.37012	0.0	0.3503065	0.9493074
LOC113230	1.2360434	0.6431851	0.2924194	0.7563313	0.351511	0.2488531	6.386241	2.480108	0.3974169	0.7872393
LOC113386	18.08804	41.68017	20.6899	27.87432	29.24847	19.172	31.90308	56.12956	27.25536	26.96172
LOC115110	0.14490394	2.879848	0.003098567	0.2787022	0.012737085	0.15631658	0.00592773	0.04955494	0.0078110714	0.0
LOC116437	0.15526835	0.027551164	0.0075568611	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC143666	0.05569319	0.3055512	0.3982803	0.7798253	0.21323478	0.1719183	1.869907	1.825479	0.3304474	0.372173
LOC145474	0.0	0.4622127	0.014120833	0.0	0.0	0.0	0.0	0.049177	0.08113918	0.0
LOC145757	0.08520107	0.002689738	0.001501975	0.3205271	0.002108056	0.12036005	0.0	0.019399437	0.040316904	0.0
LOC145783	1.0118229	0.3786922	1.0869172	1.983769	1.47877	1.745316	0.9427541	1.606759	0.9870959	0.5147802
LOC145837	0.2546907	0.12787522	0.03248183	0.0	0.367506	0.007719444	0.04181382	0.3846525	0.15578931	0.0
LOC145845	0.0	0.0017340211	0.000244994	0.0	0.0	0.0	0.0	0.04908551	0.00561618	0.0
LOC146481	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC146513	0.0	0.0	0.000372583	0.0	0.0	0.0	0.0	0.0	0.024909329	0.16994496
LOC146880	9.918314	1.620659	0.7575491	2.608859	2.590353	15.54351	3.297514	11.501615	3.681749	3.192824
LOC147093	0.0	0.0	0.00111679	0.0	0.0	0.012570904	0.0	0.17177018	0.008299681	0.0
LOC147646	0.764137	0.06715708	1.3860472	0.0	0.005820087	0.0	0.05362167	0.0	0.012544392	0.0
LOC148413	6.530322	8.679459	13.99496	10.251173	7.041915	7.922752	12.343558	17.847	6.67857	3.695082
LOC148696	0.6627881	0.756613	0.000168354	0.0	0.011072023	0.13825599	0.0	0.0	0.022829453	0.05507513
LOC148709	0.10895795	0.07349914	5.805055	0.2849305	0.14593311	0.3834241	0.509441	0.06848357	0.15680841	0.08512393
LOC149086	0.11071791	12.170741	0.00673561	0.0	0.028161199	0.024966779	0.0	0.03232522	0.0	0.0
LOC149134	3.855862	0.233443	0.315501	0.016248464	0.4281934	0.9881391	0.5849964	5.226883	0.6863038	0.17157112
LOC149373	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC149950	0.03248183	0.0	0.0	0.0	0.0	0.0	0.06995712	0.0	0.0	0.0
LOC150381	0.6755571	0.0	0.0	2.342412	1.747929	1.1809624	0.00864907	0.0	0.93365	0.06932838
LOC150568	0.0	0.0	0.000542092	0.0	0.0	0.0	1.1987721	18.57199	0.0	0.0
LOC150622	0.0	0.0	0.000380632	0.0122624933	0.003820327	0.0	0.011243651	0.019018768	0.0	0.0
LOC150776	7.032575	8.510974	18.71483	5.082668	2.743306	21.58134	8.127681	23.3324	5.06804	5.974233
LOC150935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC151009	0.05932375	0.017455762	0.0	0.0	0.0	0.008791761	0.0	0.3575177	0.0080191476	0.08933558
LOC151121	0.0	0.002686854	0.000388627	0.0	0.0	0.0	0.017862113	0.10315995	0.0	0.6356474
LOC151171	0.0	0.0	0.023119304	0.0	0.009887221	0.0	0.0	0.040285901	0.013373321	0.0
LOC151174	2.423653	0.008476095	0.9638035	0.14204756	0.12540559	0.2834884	3.005952	1.3366571	0.09774806	0.9630909
LOC151475	0.03426328	0.024635704	0.001215039	0.2718295	0.0	0.01081618	0.0	0.0	0.01179131	0.0
LOC151484	0.0	0.04421387	0.0	0.0	0.0	0.0	0.08726296	0.5644837	0.0	0.0
LOC151760	0.0	0.0	19.78002	0.22918258	3.11712	1.128216	3.250434	9.584647	0.6396775	0.93365
LOC152225	0.0	0.06045288	0.0	0.5121642	0.9190233	0.0	0.0	0.0	0.20117252	0.3103299
LOC152578	0.0	0.03424435	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC152586	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC152742	0.06557234	0.0	0.0	0.20747518	0.7206162	0.0	0.03201316	0.06906403	0.19303371	0.10858303
LOC153684	11.46131	1.3149348	0.012598521	0.6147947	1.2974545	2.261945	0.2434178	0.08476401	2.474984	2.213321
LOC153910	0.0	0.0	0.006315197	0.03171655	0.0	0.022281045	0.0	0.0	0.03576115	0.0
LOC154092	0.0	0.005304422	0.0	0.18624049	0.0	0.0	0.021626699	0.0	0.011358834	0.0
LOC154449	0.0	0.0	0.000716983	0.0	0.022805033	0.0	0.0	0.0	0.0	0.0
LOC154761	0.10073822	2.58114	0.000668401	0.0660227	0.11602261	0.18476505	0.022448828	0.0	0.4665954	0.6044012
LOC154872	0.0	0.04950606	0.0	0.0	0.0	0.0	0.0	0.0	0.029711027	0.0
LOC155060	6.178948	2.840673	2.269992	1.903215	1.701721	2.703603	2.508444	3.328787	1.600606	1.0015379
LOC157273	0.009026779	0.0	0.000629124	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC157381	0.0	0.0	0.0	0.19487361	0.03651488	0.05088445	0.02629149	0.03020312	0.028315273	0.09089452
LOC158376	0.0	0.0	0.12310998	0.535286	3.102365	18.91938	0.09533227	0.09173349	0.2694829	0.3646707
LOC158434	0.0	0.01430965	0.0	0.0	0.0	0.0	0.014790369	0.0	0.0	0.0
LOC158435	0.0	0.0	0.000619429	0.0	0.0	0.0	0.00559629	0.10928702	0.00606884	0.0
LOC161527	0.17695095	0.03469555	0.028945044	0.15608823	0.10290222	0.0	0.17874631	0.0	0.0586382	0.0
LOC1720	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC200726	0.0	0.012588269	0.0	0.0	0.005512501	0.0	0.0	0.22350855	0.0	1.1752034
LOC200772	0.040436202	0.002261797	0.0	0.0	0.0	0.0	0.01741693	0.0	0.014267066	0.0
LOC201651	0.11667317	0.0	0.0	0.0	0.016742856	0.2358821	0.0	0.0	0.012940973	0.0
LOC202181	2.514523	2.609809	3.916114	1.0986768	1.2612918	2.585547	2.566684	3.21286	1.693915	3.028343
LOC202781	8.814667	4.850372	2.61366	1.0538115	1.2497947	0.8080534	9.905204	13.02513	0.954146	1.857897
LOC220729	15.86209	14.17522	7.851316	6.100957	5.503932	6.256112	11.418091	15.82576	10.045906	6.322209
LOC221122	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC23117	0.7325619	5.993707	15.81966	2.860813	1.837569	15.4784	5.187584	0.2381518	0.8051785	0.2708045
LOC253039	6.555982	7.812201	2.471735	1.2796107	2.716624	3.668874	0.13728849	6.374423	5.242128	1.1632638
LOC253044	0.0	0.04685597	0.0034101235	0.0	0.0	0.0	0.0	0.03597939	0.0	0.0
LOC253573	0.0	1.1528639	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.05397247
LOC254099	0.0	0.003086064	0.029120299	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC254128	8.516801	4.628838	0.9352679	1.0532473	1.1126177	0.9128592	3.284	2.673002	1.4291936	2.382223
LOC254896	0.5314285	0.4289386	0.3597245	0.6178787	0.2843473	1.849033	0.20258807	0.17650581	0.4279047	0.8657959
LOC255130	0.8893223	0.0	0.0	0.0	0.17858641	0.4782685	0.6277414	0.3356522	0.11228009	0.3583282
LOC255167	0.009760085	0.00172317005	0.2677078	0.0	0.0	0.03874507	0.029483642	0.09089452	0.0	0.0
LOC255654	0.0	0.021556873	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC256021	0.0	8.018885	0.002887556	0.07718708	0.04529233	0.09694278	0.15843918	0.07591077	0.2930667	0.4128854
LOC256880	0.16302374	1.563539	0.13696903	0.07043449	0.14944928	0.15740676	0.3631385	0.6170472	0.2322469	0.0
LOC257358	0.15572595	0.9370204	0.005654344	0.12631134	0.039721341	0.07151227	0.0	0.0	0.01474685	0.05522468
LOC257396	0.9048776	1.489978	0.4009118	2.99555	1.480731	0.5337986	0.3379563	0.4500739	1.618544	0.9700058
LOC283038	0.08007186	0.20373426	0.0019498379	0.12608154	0.08550855	0.04785537	0.024878982	0.19794263	0.15640601	0.11356463
LOC283070	26.71211	5.282091	1.4496029	0.3690265	1.0570532	0.2587801	7.779013	10.279487	3.379032	3.731399
LOC283177	0.0	0.0	0.16920014	0.0	0.0	0.01153816	0.3306059	4.474196	0.0	0.0
LOC283194	0.7743183	0.05617518	0.18980596	0.0	0.0	0.0	0.08328082	0.2938358	0.012391983	0.0
LOC283214	0.0	0.0033179091	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC283299	0.0	0.0	0.029066684	0.6087914	0.05227829	0.037856278	0.09879925	0.0	0.06566054	0.0
LOC283332	0.0	0.0	0.004829054	0.0	0.0	0.0	0.012427388	0.07298366	0.0	0.0
LOC283335	0.3701138	0.3660734	0.3415682	1.3344244	0.18833853	0.22224986	0.4582969	0.6469081	0.4153076	0.20011795
LOC283403	0.0	0.0	0.0	0.0	0.03772831	0.0	0.0	0.0	0.0	0.0
LOC283440	0.4793167	0.15961477	0.0	0.0	0.0	0.0	0.11469512	0.13637495	0.0	0.0
LOC283585	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC283587	0.0	0.4533364	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC283683	1.970777	0.005447944	0.038942719	0.0	0.0	0.0	0.13323173	3.382304	0.0	0.2917585
LOC283685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.10700046	0.0	0.0
LOC283692	0.2647041	0.4922904	0.6327701	2.007038	0.853728	1.647992	0.09799248	0.05042348	0.3353358	0.0914291
LOC283693	0.7733554	0.7769636	0.2878608	0.3662802	0.20958782	0.2670972	0.016742856	0.4472005	0.19066779	0.0
LOC283710	0.20442264	6.850005	0.04232386	0.0	0.0	0.0	0.03429585	0.0	0.0	0.0
LOC283731	0.0	0.002024941	0.036557	0.016441013	0.005878303	0.0	6.720817	8.831403	0.0	0.0
LOC283767	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC283788	46.55411	17.27474	0.0	5.695116	4.832642	13.50859	0.0	0.0	1.628768	0.21076765
LOC283856	0.0	0.0	0.08036417	0.0	0.0	0.0	0.0609666	2.970513	0.0	0.0
LOC283914	0.0	0.18742955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC283922	6.250968	4.057497	1.555357	1.618544	1.1450797	2.214378	1.0427577	1.558383	2.81502	1.608507
LOC284009	0.4128854	0.8437197	1.4004072	0.5455822	0.5494412	0.2469824	0.11308444	0.16458422	0.3326711	0.3830963
LOC284023	0.4319235	1.525949	0.4310313	3.136803	5.020356	0.8881709	1.0008492	5.679178	0.7589739	0.03715744
LOC284080	0.0	0.05141349	0.0018474858	0.6771876	0.2089134	0.04703483	0.0	0.07629655	0.09048073	0.14063693
LOC284100	0.0	1.583075	0.0	0.0	0.00286394	0.0	0.0	0.0	0.0	0.0
LOC284294	0.0	0.07174966	0.000463248	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC284344	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5671543	0.0
LOC284379	0.0	0.0	0.04568634	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC284385	9.483821	4.082272	14.18511	22.32066	8.085175	3.843102	16.88086	38.0245	12.036697	10.618963
LOC284395	0.0	0.0	0.000940549	0.0	0.0	0.0	0.023408829	0.3084958	0.0	0.0
LOC284412	0.020320199	0.0	0.03461474	0.017603311	0.019776228	0.040518118	0.03089339	0.02252295	0.07294743	0.05338792
LOC284454	124.2706	5.745013	0.5844202	6.50629	2.241717	15.19902	1.1450797	0.1414493	1.929628	19.373
LOC284551	0.05780566	7.117832	0.001611141	0.0	0.002440881	0.0	0.0	0.0	0.0	0.0
LOC284578	0.028939894	0.002547298	0.04286338	0.0	0.0	0.011520052	0.0122624933	0.0	0.0	0.0
LOC284581	1.2879522	2.004493	0.000324504	0.028239816	2.369953	0.017888132	4.163202	0.028121542	0.1956631	0.07740296
LOC284632	0.0	0.0	0.000423831	0.04017683	0.0	0.013987318	0.0	0.0	0.0	0.0
LOC284648	0.06515361	1.1444969	0.14989571	0.0509001	0.19829184	0.0	2.574602	0.11819404	0.17101527	0.0
LOC284661	0.0	0.0	0.0	0.0	0.0	0.0	0.038984011	0.0	0.0	0.0
LOC284688	0.0	0.017399945	0.0	0.0	0.0	0.0	0.04663911	0.07256751	0.0	0.0
LOC284751	0.0	0.002244351	0.2308485	0.3188571	1.2064787	1.584612	0.0	0.0	1.938732	1.3400564
LOC284757	0.2704482	0.0598796	0.00105369	0.4961304	0.16528107	0.04641723	0.0364999	0.04596982	0.2377973	0.0
LOC284788	0.0	0.003117851	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC284798	0.0	0.0	0.04767635	0.0	0.0609666	0.0	0.0	0.0	0.013854226	0.0
LOC284801	0.0	0.005568099	0.010479376	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC284837	0.22853486	0.4841522	0.3189755	1.536237	0.12614956	1.3405705	0.04988121	0.4415628	0.13273036	0.0
LOC284865	0.012045811	0.0	0.0	0.0	0.002762862	0.1736182	0.0	0.0	0.015101867	0.0
LOC284889	1.0141415	3.201333	5.376148	2.596907	1.3659932	3.542652	7.94883	3.407343	0.4810563	29.72847
LOC284912	0.0	0.0	0.001462645	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC284933	0.0	0.0	0.000588829	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC284950	0.0	0.018966325	0.0	0.0	0.6986498	0.07602742	0.022432603	0.0	0.009988758	0.06826957
LOC284998	0.022404114	0.0	0.000819772	0.0	0.03424435	0.0	0.3540215	1.3759523	0.0	0.0
LOC285000	0.0	0.0	0.000662468	0.0	0.0	0.0	0.05627056	0.0	0.0	0.0
LOC285033	2.025531	3.163276	0.8881709	1.735002	2.544098	2.441849	1.2979839	2.243594	1.978092	1.572233
LOC285074	8.372345	3.864012	2.123213	1.2935227	0.6732171	1.4180409	2.29937	5.109807	2.477482	1.1037514
LOC285084	0.02852357	0.0	0.005174748	0.01497482	0.00237947	0.0	0.0512511	0.0	0.005181697	0.0
LOC285419	1.618544	2.286432	0.002723676	0.11243555	0.2721841	0.6810336	5.519721	0.06266228	0.4394248	3.937811
LOC285441	0.020895446	0.0	0.018596175	0.023393774	0.0	0.0	0.0	0.0	0.05881949	0.0
LOC285484	0.0	0.07298366	0.3830963	0.0	0.0	0.0	0.13237053	0.11187937	0.0	0.0
LOC285501	0.0	0.018832113	0.000882031	0.0	0.0	0.0	0.03416639	0.0	0.018053184	0.0
LOC285540	1.668806	1.540613	0.11071791	0.0	0.3773301	0.3311628	0.18304532	0.3076559	0.17695095	0.0
LOC285547	0.0	0.007281806	0.0181839704	0.0	0.0	0.0	0.0	0.0	0.0	0.05698455
LOC285548	0.0	0.027393902	0.01364556	0.11347596	0.22901672	0.0	0.03317097	0.0	0.029013824	0.509441
LOC285577	0.0	0.0	0.0	0.014829851	0.0	0.0	0.0	0.023589203	0.0	0.0
LOC285593	0.0530196	0.07857166	0.04815745	0.0	0.2365148	0.06087572	0.2316782	0.6845246	0.13581097	0.06433148
LOC285626	0.030278909	0.6194824	0.019652263	0.16130449	0.011677278	0.0	0.05113589	0.0	0.03282978	0.0
LOC285627	0.0	0.14059383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC285629	0.0	0.0	0.0	0.3900378	0.04426661	0.0	0.06484708	0.0	0.0	0.0
LOC285692	0.0	0.002718079	0.0	0.0	0.0	0.0	0.04927623	0.0	0.0	0.4905955
LOC285696	0.03874507	0.10878155	0.2889527	0.016083678	0.04615704	0.030134767	1.3217601	5.599994	0.16447707	0.287939
LOC285740	0.03163101	0.22124285	0.000459392	0.021905235	0.0	0.07209818	0.0	0.0	0.05682448	0.0
LOC285758	0.6465853	13.00203	0.001988104	0.01580559	0.09472907	0.21899624	0.0	0.14490394	0.024312121	0.0
LOC285762	0.06392982	0.13737326	0.0	0.0	0.0	0.0	0.0	0.0	0.00893508	0.0
LOC285768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.15877147	0.0
LOC285819	0.0	0.3922527	0.000505505	0.0	0.0	0.014894421	0.0	0.0	0.021202911	0.05030261
LOC285847	0.12406132	0.2499773	0.03234855	0.023863223	0.06248569	0.0735597	0.07483906	0.11588554	0.020568309	0.0
LOC285878	0.0	0.0	0.00048216	0.0	0.0	0.0	0.018217489	0.7334108	0.0	0.0
LOC285889	0.0	0.014056	0.000584829	0.0	0.0	0.0	0.010270719	0.0488715	0.006057336	0.0
LOC285972	0.5423533	29.01739	0.006166397	0.022678433	0.03687243	0.0	0.0	0.0	0.017220159	0.0
LOC286059	0.0	0.14334759	0.3894715	0.12623183	0.04456394	0.11505673	0.015475639	0.07366421	0.10740852	0.04998982
LOC286083	0.0	0.0	0.014966198	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC286094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC286114	0.0	0.003031017	0.0	0.0	0.004220449	0.0	0.0	0.0	0.0	0.0
LOC286135	0.0	0.0	0.000586522	0.0	0.0	0.0	0.0	0.0	0.005854618	0.0
LOC286177	0.0	0.01175651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC286184	0.0	0.0	0.00104354	0.0	0.0	0.0	0.004650452	0.039816382	0.0	0.0
LOC286186	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC286189	0.0	0.0	0.823188	0.0	0.0	0.0	0.05152065	0.0339148	0.0	0.0
LOC286190	0.025316299	0.2395739	0.012588269	0.05331666	0.03678882	0.05519086	0.0	0.0	0.13654369	0.04377411
LOC286238	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC286297	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.006188954	0.0
LOC286359	0.0	0.014267066	0.000382037	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC286367	4.107232	3.067513	0.19898816	0.19213766	0.20964192	0.7643788	0.3454298	0.0444303	0.7165059	0.3692312
LOC286370	0.0	0.0	0.0	0.0	0.005059238	0.0	0.0	0.0251432	0.0	0.0
LOC286437	1.838383	2.834142	0.040285901	0.5268308	2.076557	0.6888146	0.5972408	2.895066	1.519778	1.753409
LOC286442	0.0	0.3039131	0.0	0.0	0.0	0.0	0.00769528	0.0	0.0	0.0
LOC286467	10.830677	6.221034	6.291838	0.0	0.5433002	0.20239749	2.817904	0.9870959	0.01892868	1.585867
LOC338797	0.014564872	0.0	0.000496202	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC338799	10.085575	14.58408	8.56424	1.512796	1.639956	5.911034	19.206	13.93871	1.4145211	7.662857
LOC338817	0.6851884	8.146025	0.09438146	0.18717759	0.07599653	0.7893995	0.7202501	0.09879925	0.3157435	0.6589108
LOC338963	0.05928291	0.06835109	0.06549064	0.016405099	0.002662859	0.0	0.011256163	0.04467318	0.019696928	0.0
LOC339047	2.34987	0.6709262	0.8746375	0.8335795	1.950257	1.952703	2.371933	0.9587595	0.8701209	0.5795418
LOC339166	0.0	0.0	0.03410539	0.0	0.004018416	0.024447471	0.016554925	0.0	0.06583361	0.14989571
LOC339240	0.0	0.0	0.00115565	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC339290	0.04593253	0.013036168	0.001623034	0.0	0.04557229	0.0	0.039493895	0.08050706	0.01995037	0.0
LOC339298	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC339442	0.0	0.0	0.0034257835	0.03184338	0.006076389	0.013110939	0.0	0.14280346	0.0	0.0
LOC339505	0.0	0.0	0.0	0.026805971	0.005450251	0.0	0.014205398	0.0	0.004676013	0.0
LOC339524	0.5207275	0.4477148	0.5719703	0.21353922	0.20664872	0.09785936	0.095419	0.10044968	0.3888265	0.2894104
LOC339529	0.05232717	0.008455111	0.001707099	0.0	0.0	0.0	0.008568371	0.08328082	0.017936439	0.0
LOC339535	0.0	0.6422518	0.6491501	2.672185	0.019399437	0.0	0.2954732	0.0	0.10051351	0.0
LOC339568	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC339593	0.0	0.03145196	0.000665451	0.0	0.002699321	0.0	0.006205202	0.0	0.0	0.0
LOC339622	0.0	0.10519868	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC339666	0.3483833	1.0329407	0.08990005	0.07048509	0.13890618	0.181699	0.2507987	0.8273245	0.15572595	0.07169459
LOC339788	0.021538285	0.19702098	0.00117557	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC339803	5.115457	5.17891	0.8893223	8.439319	5.641242	4.760771	2.603216	2.152063	9.026311	9.612193
LOC339807	0.040024112	0.03312057	0.000504216	0.0	0.0033623817	0.0	0.0	0.0	0.0	0.0
LOC339822	0.020231346	0.005184121	0.000663059	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC339862	0.4403457	0.002206265	0.04524749	0.0	0.00592773	0.018137382	0.05355153	0.0	0.0	0.15129031
LOC339874	0.04722157	0.021834141	0.05473962	0.021202911	0.0077963698	0.013094304	0.0075568611	0.0	0.0080976927	0.0
LOC339975	0.0368566	0.0	0.002498098	0.017093895	0.04451975	0.0	1.1878485	0.1043431	0.0	0.0
LOC340017	0.0	0.0	0.0	0.029120299	0.0	0.0	0.0	0.0	0.0	0.0
LOC340073	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.04685597	0.0
LOC340074	0.0	0.006315197	0.000376607	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC340094	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC340107	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC340113	0.04560991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC340357	0.0	0.015345776	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC340508	0.0	0.00763432	0.3193608	0.14896743	0.18717759	0.0	0.019711057	0.06843743	0.0	0.0
LOC340515	0.0	0.026044167	0.008801919	0.0	0.0	0.0	0.020486318	0.029194185	0.0	0.0
LOC341056	0.3492669	0.5950261	0.1404002	0.413344	0.8030782	0.4418726	0.1098298	0.0	0.6609455	0.0
LOC344887	0.5543963	0.16115541	0.00119501	1.683356	0.5818119	0.6875522	0.0	0.0	0.6552597	0.05574664
LOC344967	1.0327054	0.5865441	2.764637	9.379735	3.391742	1.585867	0.606082	0.9441532	1.236965	1.2721615
LOC348761	0.008956065	1.0788663	0.15438284	0.014456902	0.0	0.0	0.0	0.0	0.0	0.0
LOC349160	0.0	0.0	0.03696486	0.0	0.0	0.0	0.0	0.0	0.2647041	0.0
LOC374443	12.71458	1.498192	0.8999538	1.482832	2.487581	1.517493	1.3075864	1.411041	3.503289	6.324949
LOC375196	0.03369907	0.0	1.1219333	0.18272889	0.3341281	1.487465	0.0	0.6557791	0.7605279	0.14305442
LOC375295	0.0	0.0568772	0.09998747	2.661061	0.3384369	4.782782	0.015679845	0.0	2.164028	1.624439
LOC387723	1.1809624	0.6327701	0.18680875	0.3883763	0.6673797	0.2437261	0.2822236	0.07268827	0.4771205	0.2380352
LOC388152	0.0	1.1794438	0.12337363	0.22034912	0.040245877	0.16819675	5.69999	3.457351	0.8607867	0.5535745
LOC388282	0.0	0.0	0.000745517	0.0587653	0.024003834	0.0	0.0	0.0	0.012921302	0.0
LOC388312	0.018796513	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC388499	1.709255	1.3659932	1.2240648	1.4105738	0.6445028	1.793927	0.9603112	0.8815386	0.6378626	2.484255
LOC388553	0.022221588	0.13549539	0.0032921535	0.0662496	0.018066887	0.021593191	0.0	0.0	0.014372039	0.0
LOC388692	1.0923857	0.9679555	0.039816382	0.21176383	0.05789157	0.020273136	0.07896741	0.4942215	0.3051159	0.21838396
LOC388813	0.030366299	0.07011521	0.07159234	0.0	0.0	0.0	0.017544037	0.06015785	0.0	0.0
LOC388849	1.4250027	0.0	0.002441135	0.7444408	1.2022059	9.641304	0.3803222	0.06376337	0.03228218	0.0
LOC388882	0.3318592	0.0	0.0	0.0	0.0	0.0	0.21442808	0.07602742	0.0	0.0
LOC388906	0.040285901	0.7263612	0.14293822	0.8989469	0.0076008525	0.2426743	0.0	0.3138999	0.04472423	0.08655065
LOC388942	0.0	0.002888642	0.0	0.0	0.05857153	0.0	0.0	0.0	0.1183121	0.0
LOC388948	0.17478821	0.007530649	0.002206265	0.0	0.153318	0.024789446	0.03372889	0.0	0.3550399	0.0
LOC389023	0.0	0.0	0.8503805	0.0	0.0	0.0	0.8901297	1.358331	0.0	0.0
LOC389033	0.0	0.0	1.1279219	0.19657121	7.534896	0.0	0.0	0.0	0.0	0.0
LOC389043	0.0	0.0	0.00114554	0.0	0.0	0.0	0.0	0.0	0.0	0.0
LOC389247	0.3752418	0.21231155	0.07273349	0.4942215	0.15587898	0.2755761	0.926891	0.10566886	0.18992197	0.7589739
LOC389332	0.0	0.0	0.0360538	0.0	0.004794613	0.026018836	0.8503805	2.383876	0.009795559	0.0
LOC389641	1.636552	7.779013	1.78073	3.282604	0.08622169	1.890879	0.0	0.0	0.5915691	2.288339
LOC389705	0.05850832	0.009431721	0.04650371	0.0	0.16184176	0.0	0.0	1.548829	0.0	0.12066133
